#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
18940,37.88000000000033,-223307.50585528277,-187287.55607791955,298.60795342184934
18950,37.900000000000354,-223420.97338457964,-187529.44775395925,297.5433080832009
18960,37.92000000000038,-223808.17480059527,-187730.3436182004,299.0877943989888
18970,37.9400000000004,-223839.12890215777,-187722.4611342192,299.4097524638605
18980,37.96000000000043,-223616.91649981402,-187616.96815228625,298.4421401415536
18990,37.98000000000045,-223812.95019122027,-187601.28395356488,300.19729655527885
19000,38.000000000000476,-223699.57872704626,-187681.7591836576,298.5902936302233
19010,38.0200000000005,-223712.36778954626,-187661.70141487545,298.86259620494025
19020,38.040000000000525,-224341.5616372025,-187677.7941662881,303.94524803320706
19030,38.06000000000055,-223887.88579152955,-187597.01664686075,300.8538943049847
19040,38.080000000000574,-223884.10161184205,-187532.74674436275,301.3553252623104
19050,38.1000000000006,-223486.03119779855,-187443.0282067695,298.7990662078222
19060,38.12000000000062,-223474.5853970173,-187370.36525735713,299.30656073738277
19070,38.14000000000065,-223127.82904936105,-187346.34715022694,296.63103769834123
19080,38.16000000000067,-223696.20917631418,-187296.21565109876,301.75854320496546
19090,38.180000000000696,-223595.18256498605,-187338.42361750256,300.57111833679835
19100,38.20000000000072,-223836.6781704548,-187273.56883015216,303.1107849491931
19110,38.220000000000745,-223376.14936186105,-187237.5561802833,299.59151570715176
19120,38.24000000000077,-223366.2006313923,-187214.49110474403,299.70025114354456
19130,38.260000000000794,-223492.1293423298,-187149.08336454444,301.28644397396744
19140,38.28000000000082,-223309.8939907673,-187061.63373896066,300.5006635433156
19150,38.30000000000084,-223565.1352017048,-186979.86768562655,303.29447780720125
19160,38.32000000000087,-223324.1889126423,-187022.81933988223,300.94094360299226
19170,38.34000000000089,-223178.3529751423,-187038.68655773543,299.60041290874295
19180,38.360000000000916,-223422.70795561105,-186983.1156795869,302.0868196742595
19190,38.38000000000094,-223236.2602017048,-187054.12670893932,299.95246799319
19200,38.400000000000965,-223469.32611967355,-187022.15392466926,302.14965774337816
19210,38.42000000000099,-223112.3607876423,-187125.8303004054,298.3309051224734
19220,38.440000000001014,-223274.71772123605,-187204.9967984907,299.02055976788495
19230,38.46000000000104,-223577.32958428457,-187226.89204635937,301.34772053486193
19240,38.48000000000106,-223431.52977959707,-187260.27074057882,299.8623179958104
19250,38.50000000000109,-223741.18309990957,-187232.59259395802,302.658819922891
19260,38.52000000000111,-223231.61864678457,-187200.79312564677,298.69811411364765
19270,38.540000000001136,-223546.49706475332,-187231.32505525358,301.05536678827
19280,38.56000000000116,-223319.70507256582,-187280.09362564195,298.77095006522757
19290,38.580000000001185,-223556.95458428457,-187356.1337407772,300.10738746404985
19300,38.60000000000121,-223319.81392288115,-187331.66900858027,298.34428883801155
19310,38.620000000001234,-223230.11055374052,-187385.50603729347,297.15432869921574
19320,38.64000000000126,-223465.9882392874,-187321.61795591726,299.6394082931659
19330,38.66000000000128,-223841.13032913115,-187377.41411762545,302.2868088204728
19340,38.68000000000131,-223301.49165725615,-187364.79230692075,297.9178014424623
19350,38.70000000000133,-223750.83150100615,-187308.92867410427,302.1059743058771
19360,38.720000000001356,-223131.6405830374,-187401.20827431662,296.20783295178904
19370,38.74000000000138,-223752.56880569365,-187541.4122950011,300.19307088239157
19380,38.760000000001405,-223797.8339424124,-187444.97982735047,301.367754131731
19390,38.78000000000143,-223579.5038642874,-187595.48531980556,298.3100809378245
19400,38.800000000001454,-223800.64229202177,-187628.5296573781,299.8693943644432
19410,38.82000000000148,-223930.49458694365,-187565.81395880796,301.4657967688501
19420,38.8400000000015,-223686.44478225615,-187583.3079875271,299.2975797306147
19430,38.86000000000153,-223689.74361038115,-187689.99903983157,298.44045081586637
19440,38.88000000000155,-223878.58931350615,-187666.76539030008,300.19860377974373
19450,38.900000000001576,-223822.94654380972,-187831.44721095078,298.3720972071719
19460,38.9200000000016,-224010.52222740347,-187731.5073691227,300.75562142510887
19470,38.940000000001625,-223790.42310630972,-187670.50292730262,299.4367151836551
19480,38.96000000000165,-224371.05288316612,-187783.58611943945,303.31270972710735
19490,38.980000000001674,-223996.858303088,-187773.6350582696,300.2931049691705
19500,39.0000000000017,-223579.06323974289,-187721.83360321692,297.2589918453826
19510,39.02000000000172,-223635.23072021164,-187643.45963317936,298.3743500686565
19520,39.04000000000175,-223248.47681396164,-187512.51917163457,296.25363836157845
19530,39.06000000000177,-223044.54614989914,-187483.45573607704,294.8039765617379
19540,39.080000000001796,-223542.26880614914,-187506.02496670594,298.7430323589579
19550,39.10000000000182,-223764.89575927414,-187602.30862341344,299.7904272999556
19560,39.120000000001845,-223297.25513427414,-187607.2374102095,295.8727931616962
19570,39.14000000000187,-223757.24439208664,-187593.36751509004,299.8011193459861
19580,39.160000000001894,-223685.85668784403,-187396.58333459863,300.8406650802363
19590,39.18000000000192,-223601.50903159403,-187252.36377312173,301.3370074460025
19600,39.20000000000194,-223340.72175167734,-187210.06300969288,299.5257386368575
19610,39.22000000000197,-223519.1929430836,-187204.9481160947,301.0476803791072
19620,39.24000000000199,-223339.4458727711,-187135.5379448866,300.13297961377776
19630,39.260000000002016,-223241.18584762455,-187119.06065794372,299.45499487945204
19640,39.28000000000204,-223151.21123824955,-187087.988990869,298.96668528547644
19650,39.300000000002065,-223446.40264449955,-187124.39679613677,301.11201979999043
19660,39.32000000000209,-223172.3474687183,-187027.20241508633,299.64583119391085
19670,39.340000000002114,-223230.43780074955,-187090.97903810616,299.59869143593903
19680,39.36000000000214,-223661.16884479322,-187019.66153417737,303.7607097162278
19690,39.38000000000216,-223241.77773151197,-187088.9079187304,299.7098699983677
19700,39.40000000000219,-222947.36171588697,-186804.47609867062,299.6271003048306
19710,39.42000000000221,-223035.84364948072,-186856.25949466822,299.93133379968265
19720,39.440000000002236,-223030.39394244947,-186874.07510283391,299.73846267688504
19730,39.46000000000226,-222815.48134479322,-186882.13827127195,297.88997766822666
19740,39.480000000002285,-223174.52382526197,-186883.04827150388,300.85892147959794
19750,39.50000000000231,-222969.9381319026,-186845.62854857807,299.47310365859937
19760,39.520000000002334,-223117.00136432447,-186954.677890511,299.7882415227737
19770,39.54000000000236,-223638.13124713697,-186922.20773140457,304.3776253657115
19780,39.56000000000238,-223483.62929401197,-186974.74420658202,302.6612620243633
19790,39.58000000000241,-223263.19862994947,-186937.56672790163,301.14208004373273
19800,39.60000000000243,-223685.01698932447,-186810.71107675924,305.6906267349145
19810,39.620000000002456,-223029.00771198072,-186927.3752429511,299.28510876324367
19820,39.64000000000248,-223399.75038776197,-186866.98225914314,302.8592541397044
19830,39.660000000002505,-223418.56484088697,-186885.5797738817,302.86105257440494
19840,39.68000000000253,-223438.53310260572,-186996.90634435683,302.10368567704836
19850,39.700000000002554,-223430.23720416822,-186987.25391466124,302.1149314179568
19860,39.72000000000258,-223307.01552448072,-186878.4363995362,301.99551986609913
19870,39.7400000000026,-223063.0377412776,-186832.29750670173,300.3554213505438
19880,39.76000000000263,-223259.73573932447,-186966.28186761052,300.87532187659093
19890,39.78000000000265,-223452.11855182447,-186954.29185981274,302.5695871374083
19900,39.800000000002676,-223468.43251666822,-186968.41343016154,302.5877622441832
19910,39.8200000000027,-223548.96523151197,-187012.4672121446,302.89017520011095
19920,39.840000000002725,-223891.50966510572,-186904.98179980693,306.6209547293147
19930,39.86000000000275,-223677.62050494947,-187098.4193697708,303.2441870767507
19940,39.880000000002774,-223748.47792682447,-187110.58257276757,303.7307663386666
19950,39.9000000000028,-223400.64955768385,-187173.29643516336,300.3273419499583
19960,39.92000000000282,-223242.13173541822,-187220.9043356839,298.61854500245505
19970,39.94000000000285,-223113.53163776197,-187081.2952458344,298.7098103331506
19980,39.96000000000287,-223154.43544635572,-187007.48698139226,299.66078160250953
19990,39.980000000002896,-223188.12782916822,-187051.88587058138,299.57202390081414
20000,40.00000000000292,-223180.28017291822,-186914.8154046788,300.64329021196335
20010,40.020000000002945,-222916.7096162776,-186867.30003720953,298.8521772797302
20020,40.04000000000297,-223248.96181354322,-186791.54991221882,302.23454563930215
20030,40.060000000002994,-223162.12929401197,-186909.77863156958,300.5345733393077
20040,40.08000000000302,-223468.97109088697,-186997.1709142868,302.35382546783944
20050,40.10000000000304,-223591.45131549635,-187093.1902167427,302.5731884002907
20060,40.12000000000307,-223574.85195026197,-187124.20023648464,302.17850320224557
20070,40.14000000000309,-223248.09071979322,-187177.9638387207,299.0239251913794
20080,40.160000000003116,-223424.51308307447,-187158.6398608638,300.6466763245254
20090,40.18000000000314,-223704.29628619947,-187181.65600028844,302.77529360110714
20100,40.200000000003165,-223491.15798399353,-187310.7769000685,299.9379403988806
20110,40.22000000000319,-223618.57009336853,-187407.7176295627,300.19055031200884
20120,40.240000000003214,-223723.47487852478,-187376.70284878102,301.31733321052985
20130,40.26000000000324,-223607.3616835567,-187379.3862690985,300.332500794518
20140,40.28000000000326,-223509.4007460567,-187393.6586032933,299.4020789651216
20150,40.30000000000329,-223089.9388319942,-187279.87222859918,296.86800693597957
20160,40.32000000000331,-223398.94029683794,-187275.46072321164,299.4662228189858
20170,40.340000000003336,-223660.03209371294,-187240.90060305118,301.9171983038735
20180,40.36000000000336,-223316.1107069942,-187252.5044368935,298.9698688612236
20190,40.380000000003385,-223276.32115621294,-187279.0249391395,298.4201537908766
20200,40.40000000000341,-223537.9476210567,-187415.36595162627,299.45877912914284
20210,40.420000000003434,-223730.06236715044,-187494.69268665288,300.3937997875127
20220,40.44000000000346,-223332.33995504107,-187302.18384362885,298.692564659265
20230,40.46000000000348,-223655.4276389717,-187345.67722697533,301.0104213581747
20240,40.48000000000351,-223817.0262717842,-187308.50094724866,302.6582795643022
20250,40.50000000000353,-223269.0982932686,-187517.04683789995,296.38705721987236
20260,40.520000000003556,-223731.30117412796,-187418.29430269834,301.03741763920146
20270,40.54000000000358,-223485.75625225296,-187536.92038895737,298.01841400075625
20280,40.560000000003605,-223899.1444358467,-187624.25651745358,300.7214087990124
20290,40.58000000000363,-223611.3404807686,-187567.3596929703,298.80717221279804
20300,40.600000000003654,-223747.0670432686,-187593.22301800642,299.717946289335
20310,40.62000000000368,-224081.2936057686,-187622.96514014876,302.2421440227015
20320,40.6400000000037,-223898.64175029984,-187735.01215316518,299.79906937828895
20330,40.66000000000373,-224480.92397686234,-187476.99615555583,306.76520160598193
20340,40.68000000000375,-224015.36831279984,-187522.0648639507,302.53208912888914
20350,40.700000000003776,-224023.10561748734,-187519.79500174895,302.61504925634125
20360,40.7200000000038,-223858.3797874092,-187592.83130187722,300.64398423429145
20370,40.740000000003825,-223880.17129131546,-187793.99068824225,299.1570116920841
20380,40.76000000000385,-224016.5055198311,-187661.7978426799,301.38312029368944
20390,40.780000000003874,-223777.6939963936,-187665.83770174265,299.36986500704154
20400,40.8000000000039,-223992.9059104561,-187757.4718043469,300.3943338804295
20410,40.82000000000392,-224217.59389873734,-187718.04162025684,302.58389237234263
20420,40.84000000000395,-223915.9820823311,-187525.66397404228,301.6783333083716
20430,40.86000000000397,-223999.3648948311,-187558.6662779653,302.09599131876615
20440,40.880000000003996,-224104.92007061234,-187589.56798267015,302.7148739199842
20450,40.90000000000402,-223991.7770042061,-187549.0945731697,302.1124372797713
20460,40.920000000004045,-224254.4432639717,-187517.4464546556,304.5523244729501
20470,40.94000000000407,-224103.9247092842,-187575.2793747515,302.8250758825984
20480,40.960000000004094,-224126.1373557686,-187660.53099516267,302.3024782913623
20490,40.98000000000412,-223993.5543479561,-187665.25382836536,301.1642030735502
20500,41.00000000000414,-223770.47182842484,-187644.16265830467,299.48968037579147
20510,41.02000000000417,-223964.06460186234,-187730.222626529,300.38113500271044
20520,41.04000000000419,-223925.5807151436,-187700.44177237153,300.3089862418778
20530,41.060000000004216,-223635.3385276436,-187631.62239278486,298.47337536733204
20540,41.08000000000424,-224181.83803936234,-187636.09118144005,302.9668487315702
20550,41.100000000004265,-223697.90391367045,-187707.94515587477,298.35932572998837
20560,41.12000000000429,-223653.11094492045,-187521.51258440083,299.53352814154914
20570,41.140000000004314,-224217.14219492045,-187512.5506756308,304.28368230674363
20580,41.16000000000434,-223991.26827208337,-187552.10383474187,302.08327286105697
20590,41.18000000000436,-223470.03780333337,-187516.6186183913,298.0564100641929
20600,41.20000000000439,-223581.34786192712,-187651.0328809464,297.8648745650325
20610,41.22000000000441,-223599.17794005212,-187597.71675101307,298.45468170561264
20620,41.240000000004436,-223910.41377989587,-187611.2539426257,300.92262473813196
20630,41.26000000000446,-223820.66426817712,-187613.01220671844,300.16401874822515
20640,41.280000000004485,-224059.39669005212,-187685.0187055004,301.5461885453765
